tweet_id, tweet_time, tweet_text, tweet_User_name, tweet_User_id, User_id_created_at, User_followers, User_friends, tweet_language, Retweet_count, favorite_count, hashtags
854569911703568385,Wed Apr 19 05:38:38 +0000 2017,"Benefiting from demonetisation, 85% increase in non-cash sales for Future group 
https://t.co/D1DkMET4xN
#DeMonetisation #cashless",srikkanth_93,83100288,Sat Oct 17 10:01:46 +0000 2009,217,267,en,0,1,"['DeMonetisation', 'cashless']"
854569525563584512,Wed Apr 19 05:37:06 +0000 2017,"#GST migration process picks up momentum | #GSTN #GSTBill #GSTwithBCS @bcs_llp @CBEC_India 

https://t.co/EGb9r6naeY https://t.co/of84qj0Te7",bcs_llp,798080706979106816,Mon Nov 14 08:30:42 +0000 2016,150,15,en,3,3,"['GST', 'GSTN', 'GSTBill', 'GSTwithBCS']"
854568684160811008,Wed Apr 19 05:33:46 +0000 2017,"RT @bengaleebabu: Normalcy returns in mini-Afghanistan of Bengal post #DeMonetisation
Business is brisk and counterfeiters are happy
#Egiye…",SameerMaheshw20,845228681282932737,Fri Mar 24 10:59:56 +0000 2017,48,63,en,20,0,['DeMonetisation']
854568637859995648,Wed Apr 19 05:33:35 +0000 2017,"RT @bengaleebabu: Normalcy returns in mini-Afghanistan of Bengal post #DeMonetisation
Business is brisk and counterfeiters are happy
#Egiye…",sush091979,2578457683,Fri Jun 20 10:30:00 +0000 2014,13962,445,en,20,0,['DeMonetisation']
854568113739845633,Wed Apr 19 05:31:30 +0000 2017,"Most states to pass #GSTBill by May end | #GST #GSTwithBCS @bcs_llp #GSTN

https://t.co/etqvbHs4Ns https://t.co/tg5C7xvtWE",bcs_llp,798080706979106816,Mon Nov 14 08:30:42 +0000 2016,150,15,en,3,3,"['GSTBill', 'GST', 'GSTwithBCS', 'GSTN']"
854567781517348864,Wed Apr 19 05:30:10 +0000 2017,RT @cpimspeak: The disastrous #DeMonetisation continues to haunt the Economy! https://t.co/ZcJkgLvR1C,suresh104sfi,3479692752,Mon Sep 07 08:19:34 +0000 2015,92,95,en,57,0,['DeMonetisation']
854567073929764864,Wed Apr 19 05:27:22 +0000 2017,"RT @irajdeep: Under @MamataOfficial Leadership The Fake Currency Cottage Industry Back On Track Post #DeMonetisation
@NarendraModi @RBI @NI…",Rosariohhhhhh,237516584,Thu Jan 13 01:04:12 +0000 2011,89,1340,en,89,0,['DeMonetisation']
854566982494113792,Wed Apr 19 05:27:00 +0000 2017,"#Banks want FinMin to foot ₹1,500-cr #demonetisation bill  https://t.co/GYsM5TyR19",teekaytee,24854366,Tue Mar 17 07:45:21 +0000 2009,5579,2256,en,8,5,"['Banks', 'demonetisation']"
854566568797233152,Wed Apr 19 05:25:21 +0000 2017,RT @alokchauhan110: #CapSchoolFee #pmoindia #UPCMYogiAdityanath Urgent steps Needed for quality education for all. Education Mafias are des…,SwatiSharma1105,846580785217880064,Tue Mar 28 04:32:42 +0000 2017,82,95,en,16,0,"['CapSchoolFee', 'pmoindia', 'UPCMYogiAdityanath']"
854566174377598977,Wed Apr 19 05:23:47 +0000 2017,"Just a quick question !
Has any Bollywood movie(s) crossed 100-200 crore mark after #DeMonetisation except dangal ?",gargitiwari88,202731611,Thu Oct 14 18:06:58 +0000 2010,196,104,en,0,1,['DeMonetisation']
854566143616483329,Wed Apr 19 05:23:40 +0000 2017,"RT @99acresIndia: #RealEstateNews: @PMCPune revenue goes down by Rs 500 crore, post #demonetisation says officials https://t.co/3NwNDL999H…",AnishaSharma002,3069587377,Mon Mar 09 10:34:12 +0000 2015,144,112,en,8,0,"['RealEstateNews', 'demonetisation']"
854566091946905600,Wed Apr 19 05:23:28 +0000 2017,"RT @99acresIndia: #RealEstateNews: @PMCPune revenue goes down by Rs 500 crore, post #demonetisation says officials https://t.co/3NwNDL999H…",Debolena,174180703,Tue Aug 03 08:48:58 +0000 2010,396,79,en,8,0,"['RealEstateNews', 'demonetisation']"
854566037324521472,Wed Apr 19 05:23:15 +0000 2017,"RT @99acresIndia: #RealEstateNews: @PMCPune revenue goes down by Rs 500 crore, post #demonetisation says officials https://t.co/3NwNDL999H…",Arya84Bhawna,3061208285,Wed Feb 25 07:16:48 +0000 2015,121,61,en,8,0,"['RealEstateNews', 'demonetisation']"
854565980198105090,Wed Apr 19 05:23:01 +0000 2017,Economy to grow 7.2% in FY18; #GST to have positive impact: @WorldBank | #GSTBill @bcs_llp #GSTwithBCS… https://t.co/ji7sgf2ttp,bcs_llp,798080706979106816,Mon Nov 14 08:30:42 +0000 2016,150,15,en,3,3,"['GST', 'GSTBill', 'GSTwithBCS']"
854565436184285184,Wed Apr 19 05:20:51 +0000 2017,"RT @bcs_llp: #GST: Lots of ground to be covered before implementation | #GSTBill #GSTwithBCS @bcs_llp 

https://t.co/F5gIr7vhRh https://t.c…",sanket215,126893969,Sat Mar 27 09:53:29 +0000 2010,110,236,en,3,0,"['GST', 'GSTBill', 'GSTwithBCS']"
854564739191627776,Wed Apr 19 05:18:05 +0000 2017,"RT @_N33R4J_: TOI investigation suggests that Digital gains post #DeMonetisation as overstatement.

@samjawed65 @jamewils @salonishuklaET h…",aiqbalz,69370767,Thu Aug 27 18:51:14 +0000 2009,131,1106,en,66,0,['DeMonetisation']
